_id,company,document_url,label,sentence
60c25294ca6ad629a2aaecf9,fugro,https://www.altenergymag.com/news/2021/05/25/fugro-site-characterisation-contracts-renewed-for-atlantic-shores-offshore-wind/35169/,new product release,"Along with metocean services, Fugro's geophysical and geotechnical contracts have also previously been renewed, all three to support the safe design, permitting and construction of future wind farm facilities within the 740 km2 lease area."
60c252b5ca6ad629a2aaecfa,salo,https://www.cbssports.com/fantasy/hockey/news/islanders-robin-salo-added-to-playoff-roster/,not a company,"Salo will be one of the Islanders' Black Aces, which makes it unlikely he sees any NHL playing time during the postseason."
60c252bcca6ad629a2aaecfb,salo,https://eyesonisles.com/2021/05/05/islanders-robin-salo-2020-21-season-heading-north-america/,not a company,"CHICAGO, IL - JUNE 24: Robin Salo meets with executives after being selected 46th overall by the New York Islanders during the 2017 NHL Draft at the United Center on June 24, 2017 in Chicago, Illinois."
60c31d2659dbb541d894a608,ifunds,https://www.prnewswire.com/in/news-releases/manulife-investment-management-reinforces-its-digital-prowess-in-asia-with-new-senior-role-868384658.html,financials,"In her new role, Grace will have business accountability for the direct digital business, and be responsible for integrating digital offerings such as Manulife iFUNDS and post log-in website experience into the firm's digital ecosystems across investment and pension platforms, with the objective of creating persistent business returns."
60c31dcde075015d2d1c19a2,inquest,https://globalnews.ca/news/7914473/joyce-echaquan-inquiry-ends-community-march/,financials,READ MORE: Indigenous leader tells Quebec coroner’s inquest community haunted by Joyce Echaquan’s death
60c32c2bb5feb30f73524f41,etira,https://industryanalysts.com/91420_etira/,general updates,"The European Toner and Inkjet Remanufacturers Association (ETIRA) has welcomed the EU’s new GPP policy, after more than two years of lobbying"
60c32c31b5feb30f73524f42,etira,https://industryanalysts.com/91420_etira/,general updates,"ETIRA, the European Toner and Inkjet Remanufacturers Association, has welcomed new criteria introduced by the EU to reduce the environmental footprint of printers and cartridges purchased through public tenders."
60c32c37b5feb30f73524f43,etira,https://industryanalysts.com/91420_etira/,none/useless,"For further information about ETIRA and its work, visit www.etira.org"
60c32c3fb5feb30f73524f44,etira,https://industryanalysts.com/91420_etira/,description,"ETIRA, formed in 2003, is a Belgian registered non-profit organisation that represents the interests of the inkjet and toner cartridge remanufacturers and related service providers and is the recognised industry body for all topics affecting the industry."
60c32c44b5feb30f73524f45,etira,https://industryanalysts.com/91420_etira/,description,"ETIRA provides many services to its members: legal and regulatory advice, public relations, environmental impacts, quality and standardisation forums and member contact platforms."
60c32c51b5feb30f73524f46,etira,https://industryanalysts.com/91420_etira/,description,ETIRA also manages a remanufacturing Code of Conduct and the ticked-R collective mark assuring consumers of less expensive but 100% environment-friendly remanufactured cartridges.
60c32c54b5feb30f73524f47,etira,https://industryanalysts.com/91420_etira/,none/useless,"Secretary General: Vincent van Dijk, info@etira.org, Tel + 31 6 414 614 63"
60c34f73d5b63d113f82d278,augustinianum,https://www.archdaily.com/915989/science-center-for-the-augustinianum-secondary-school-bez-plus-kock-architekten,none/useless,Also the main building of the Augustinianum from the 1960s has a striking exposed brickwork and so it seemed sensible to design the new construction with a brick façade.
60c34f75d5b63d113f82d279,augustinianum,https://www.archdaily.com/915989/science-center-for-the-augustinianum-secondary-school-bez-plus-kock-architekten,none/useless,"Thus, further discussions are stimulated and curiosity will be aroused - curiosity is especially regarded by the Augustinianum as the main factor in motivating students to learn."
60c34f96d5b63d113f82d27a,augustinianum,https://www.archdaily.com/915989/science-center-for-the-augustinianum-secondary-school-bez-plus-kock-architekten,not a company,"Thus, further discussions are stimulated and curiosity will be aroused - curiosity is especially regarded by the Augustinianum as the main factor in motivating students to learn."
60c34fa0d5b63d113f82d27b,augustinianum,https://www.vaticannews.va/en/church/news/2019-12/cardinal-prosper-grech-dies-augustinian.html,not a company,"In 1969 he founded the ""Augustinianum"" Institute for Patristic Studies, where he was dean from 1971 until 1979."
60c34fb5d5b63d113f82d27c,rixos hotels,https://www.total-croatia-news.com/travel/53621-rixos-dubrovnik-director,general product info,Other Rixos hotels in the United Arab Emirates or Turkey have similar prices.
60c34fc7d5b63d113f82d27d,rixos hotels,https://www.khaleejtimes.com/business/local/ras-al-khaimah-to-see-increased-international-investments,description,"“Currently we have 1,670 operational five-star hotel keys, including Rixos Hotels, Hilton Hotels & Resorts and Accor Hotels brands, and 3,010 residential units including Bab Al Bahar residential, Pacific by Select Group and Uniestate Living Bay.”"
60c34ff6d5b63d113f82d27e,rixos hotels,https://www.entrepreneur.com/article/369899,description,"Even as the COVID-19 crisis crippled the global hospitality industry, leaving millions of hotel rooms empty and causing many hotels to temporarily halt operations, Rixos Hotels had some of its properties busy and running throughout the outbreak, despite travel restrictions and country-wide lockdowns."
60c3502ed5b63d113f82d27f,rixos hotels,https://www.entrepreneur.com/article/369899,industry,"Even as the COVID-19 crisis crippled the global hospitality industry, leaving millions of hotel rooms empty and causing many hotels to temporarily halt operations, Rixos Hotels had some of its properties busy and running throughout the outbreak, despite travel restrictions and country-wide lockdowns."
60c3503dd5b63d113f82d281,rixos hotels,https://www.entrepreneur.com/article/369899,industry,"“We had many guests who just didn’t want to leave,” says Fettah Tamince, founder and Chairman of Rixos Hotels, part of the Accor portfolio."
60c3506ad5b63d113f82d282,rixos hotels,https://www.entrepreneur.com/article/369899,quote,"“We had many guests who just didn’t want to leave,” says Fettah Tamince, founder and Chairman of Rixos Hotels, part of the Accor portfolio."
60c35072d5b63d113f82d283,rixos hotels,https://www.entrepreneur.com/article/369899,quote,"The biggest leisure and entertainment park in Turkey –a joint venture by Rixos Hotels, Emaar Properties PJSC and Dragone Productions– opened in Belek, Antalya, in 2016, and Tamince now has plans to develop more worldwide."
60c3507dd5b63d113f82d284,rixos hotels,https://www.entrepreneur.com/article/369899,list of companies,"The biggest leisure and entertainment park in Turkey –a joint venture by Rixos Hotels, Emaar Properties PJSC and Dragone Productions– opened in Belek, Antalya, in 2016, and Tamince now has plans to develop more worldwide."
60c35090d5b63d113f82d285,rixos hotels,https://www.realmadrid.com/en/news/2021/05/05/the-foundation-together-with-be-free-football-and-rixos-hotels-launches-clinics-in-kazakhstan,partnership,Real Madrid Foundation managing director Julio González Ronco and Real Madrid ambassador Álvaro Arbeloa unveiled the collaboration agreement with Be Free Football and Rixos Hotels at the Real Madrid City auditorium.
60c3509bd5b63d113f82d286,rixos hotels,https://www.reuters.com/article/israel-emirates-aviation-links-idUSL8N2FK299,partnership,"JERUSALEM, Aug 18 (Reuters) - Israel’s Aviation Links said on Tuesday it would start selling vacation packages to Rixos hotels in the United Arab Emirates, the latest deal in the wake of the countries agreeing to normalise relations."
60c350add5b63d113f82d287,rixos hotels,https://menafn.com/1102050415/Celebrate-a-Luxurious-Eid-Al-Fitr-at-Rixos-Hotels-Egypt,general product info,"From Rixos Alamein at the Northern Coast to Rixos Sharm El Sheikh and Rixos Premium Seagate by the Red Sea, Rixos Hotels Egypt offers comprehensive staycations to commemorate the glorifying days of Ramadan and the jubilant celebration of Eid."
60c350afd5b63d113f82d288,rixos hotels,https://menafn.com/1102050415/Celebrate-a-Luxurious-Eid-Al-Fitr-at-Rixos-Hotels-Egypt,list of companies,"From Rixos Alamein at the Northern Coast to Rixos Sharm El Sheikh and Rixos Premium Seagate by the Red Sea, Rixos Hotels Egypt offers comprehensive staycations to commemorate the glorifying days of Ramadan and the jubilant celebration of Eid."
60c350cfd5b63d113f82d289,rixos hotels,https://menafn.com/1102050415/Celebrate-a-Luxurious-Eid-Al-Fitr-at-Rixos-Hotels-Egypt,description,Rixos Hotels portfolio of exceptional properties is sited in prime and historic locations.
60c350dfd5b63d113f82d28a,rixos hotels,https://menafn.com/1102050415/Celebrate-a-Luxurious-Eid-Al-Fitr-at-Rixos-Hotels-Egypt,award,"Known for their hospitality, attentive personalized service and fine cuisine, Rixos Hotels received global recognition and top ratings from distinguished specialist professional bodies such as the American Five Star Diamond Award, Conde Nast, World Travel Awards and Great Hotels of the World."
60c350f1d5b63d113f82d28b,rixos hotels,https://www.total-croatia-news.com/politics/48419-croatian-president-receives-founder-of-turkish-rixos-hotels,description,"Tamince, one of the leading entrepreneurs in Turkey, does business in many countries and apart from owning the Rixos Hotels in Croatia, he owns and manages 12 luxurious hotels around the world, which is one of the fastest growing hotel chains."
60c350f8d5b63d113f82d28c,rixos hotels,https://www.hospitalitynet.org/news/4094535.html,expansion,"Rixos Hotels has marked a major milestone in its Middle East expansion strategy after signing an agreement to manage its largest all-inclusive luxury resort in the world on Egypt's Red Sea Riviera."
60c35103d5b63d113f82d28d,rixos hotels,https://www.hospitalitynet.org/news/4094535.html,partnership,"Rixos Hotels has marked a major milestone in its Middle East expansion strategy after signing an agreement to manage its largest all-inclusive luxury resort in the world on Egypt's Red Sea Riviera."
60c3510dd5b63d113f82d28e,rixos hotels,https://www.hospitalitynet.org/news/4094535.html,general product info,"Established in 2000, Rixos Hotels is a Turkey-based luxury brand with a global portfolio of 25 hotels in 7 countries, 17 of which are operated as waterfront resorts and welcomes more than 1 million guest annually."
60c35115d5b63d113f82d28f,rixos hotels,https://www.breakingtravelnews.com/news/article/rixos-hotels-unveils-plans-for-two-new-egypt-properties/,award,Rixos Hotels has been recognised as Turkey’s Leading Hospitality Development Company by voters at the World Travel Awards for the past six year.
60c35128d5b63d113f82d290,zoku,https://www.we-heart.com/2021/05/28/zoku-copenhagen-amager-design-hotel-coworking/,geography,"Some four years after opening their first hotel in Amsterdam, Zoku——the triumphant concept that facilitates global living and working for the travelling professional——open their doors in Copenhagen; choosing the city’s Amager island as home for their latest home-office hybrid."
60c3514cd5b63d113f82d291,zoku,https://www.we-heart.com/2021/05/28/zoku-copenhagen-amager-design-hotel-coworking/,announcement,"Created in response to the need for more flexible international living and working spaces, Zoku supports the rising ‘work from anywhere’ lifestyle, shifting the focus from sleeping to living, working and socialising, creating a global community and network in Europe’s creative capitals that boast revolutionary design, customisable interiors, and smart use of space."
